User	Video	Orientation	Slant	Label
36	1298	non radicalized	0.2	neutral
36	9064	non radicalized	0.08	neutral
36	245	non radicalized	0.21	neutral
36	7874	non radicalized	0.08	neutral
36	4742	non radicalized	0.07	neutral
37	2817	radicalized	0.88	harmful
37	7965	radicalized	0.92	harmful
37	4675	radicalized	0.96	harmful
37	2646	radicalized	0.81	harmful
37	3613	radicalized	0.89	harmful
37	9389	radicalized	0.97	harmful
37	3295	radicalized	0.87	harmful
37	9203	radicalized	0.8	harmful
37	9572	radicalized	0.85	harmful
37	2783	radicalized	0.82	harmful
37	6343	radicalized	0.92	harmful
37	5306	radicalized	0.81	harmful
37	2016	radicalized	0.93	harmful
37	2232	radicalized	0.78	harmful
37	2234	radicalized	0.96	harmful
37	158	radicalized	0.81	harmful
37	9855	radicalized	0.79	harmful
37	8590	radicalized	0.76	harmful
37	3528	radicalized	0.89	harmful
37	1108	radicalized	0.88	harmful
37	5134	radicalized	0.89	harmful
37	603	radicalized	0.91	harmful
37	983	radicalized	0.81	harmful
37	6973	radicalized	0.99	harmful
37	2042	radicalized	1.0	harmful
37	2028	radicalized	0.94	harmful
37	3094	radicalized	0.8	harmful
37	9407	radicalized	0.12	neutral
37	2645	radicalized	0.9	harmful
37	6511	radicalized	0.84	harmful
37	2368	radicalized	0.8	harmful
37	71	radicalized	0.88	harmful
37	1794	radicalized	0.77	harmful
37	1769	radicalized	0.95	harmful
37	2588	radicalized	0.78	harmful
37	4903	radicalized	0.79	harmful
37	3949	radicalized	0.94	harmful
37	3406	radicalized	0.87	harmful
37	7	radicalized	0.98	harmful
37	1646	radicalized	0.96	harmful
37	9620	radicalized	0.9	harmful
37	6527	radicalized	0.99	harmful
37	7060	radicalized	0.77	harmful
37	6860	radicalized	0.87	harmful
37	8699	radicalized	0.99	harmful
37	2336	radicalized	0.88	harmful
37	2010	radicalized	0.24	neutral
37	978	radicalized	0.89	harmful
37	9809	radicalized	0.79	harmful
37	102	radicalized	0.92	harmful
37	9615	radicalized	0.93	harmful
37	8488	radicalized	0.98	harmful
37	311	radicalized	0.85	harmful
37	6415	radicalized	0.95	harmful
37	989	radicalized	0.89	harmful
37	4734	radicalized	0.83	harmful
37	9559	radicalized	0.75	harmful
37	2814	radicalized	0.77	harmful
37	8521	radicalized	0.89	harmful
37	671	radicalized	0.81	harmful
37	5741	radicalized	0.95	harmful
37	3506	radicalized	0.85	harmful
37	1472	radicalized	0.97	harmful
37	3103	radicalized	0.79	harmful
37	2285	radicalized	0.9	harmful
37	7557	radicalized	0.86	harmful
37	5946	radicalized	0.86	harmful
37	8536	radicalized	0.84	harmful
37	6962	radicalized	0.98	harmful
37	8900	radicalized	0.87	harmful
37	4063	radicalized	0.91	harmful
37	1253	radicalized	0.96	harmful
37	9254	radicalized	0.95	harmful
37	6507	radicalized	0.86	harmful
37	3980	radicalized	0.89	harmful
37	2400	radicalized	0.81	harmful
37	655	radicalized	0.86	harmful
37	4124	radicalized	0.78	harmful
37	972	radicalized	0.99	harmful
38	3402	semi-radicalized	0.83	harmful
38	5665	semi-radicalized	0.96	harmful
38	1670	semi-radicalized	0.87	harmful
38	5806	semi-radicalized	0.78	harmful
38	5955	semi-radicalized	0.9	harmful
38	7007	semi-radicalized	0.77	harmful
38	7284	semi-radicalized	0.95	harmful
38	7558	semi-radicalized	0.79	harmful
38	5311	semi-radicalized	0.01	neutral
38	9636	semi-radicalized	0.86	harmful
38	5769	semi-radicalized	0.99	harmful
38	8687	semi-radicalized	0.84	harmful
38	3610	semi-radicalized	0.88	harmful
38	5063	semi-radicalized	0.95	harmful
38	4250	semi-radicalized	0.81	harmful
38	2149	semi-radicalized	0.12	neutral
38	7354	semi-radicalized	0.87	harmful
38	3947	semi-radicalized	0.82	harmful
38	5516	semi-radicalized	0.81	harmful
38	3378	semi-radicalized	0.98	harmful
38	2430	semi-radicalized	0.75	harmful
38	9564	semi-radicalized	0.86	harmful
38	3369	semi-radicalized	0.06	neutral
38	6513	semi-radicalized	0.79	harmful
38	8906	semi-radicalized	0.82	harmful
38	813	semi-radicalized	0.8	harmful
38	9918	semi-radicalized	0.76	harmful
38	7258	semi-radicalized	0.94	harmful
38	1631	semi-radicalized	0.11	neutral
38	2664	semi-radicalized	0.84	harmful
38	3209	semi-radicalized	0.83	harmful
38	2357	semi-radicalized	0.09	neutral
38	7156	semi-radicalized	0.92	harmful
38	2785	semi-radicalized	0.15	neutral
38	8893	semi-radicalized	0.06	neutral
38	2752	semi-radicalized	0.15	neutral
38	6736	semi-radicalized	0.81	harmful
38	9740	semi-radicalized	0.79	harmful
38	7124	semi-radicalized	0.95	harmful
38	6279	semi-radicalized	0.06	neutral
38	8193	semi-radicalized	0.86	harmful
38	499	semi-radicalized	0.91	harmful
38	3292	semi-radicalized	0.03	neutral
38	6914	semi-radicalized	0.99	harmful
38	546	semi-radicalized	0.78	harmful
38	2288	semi-radicalized	0.13	neutral
38	5791	semi-radicalized	0.89	harmful
38	7544	semi-radicalized	0.18	neutral
38	8768	semi-radicalized	0.9	harmful
38	4110	semi-radicalized	0.79	harmful
38	5948	semi-radicalized	0.8	harmful
38	3470	semi-radicalized	0.86	harmful
38	2476	semi-radicalized	0.95	harmful
38	3347	semi-radicalized	0.19	neutral
38	4196	semi-radicalized	0.81	harmful
38	1959	semi-radicalized	0.79	harmful
38	5556	semi-radicalized	0.92	harmful
38	376	semi-radicalized	0.84	harmful
38	442	semi-radicalized	0.82	harmful
38	9436	semi-radicalized	0.78	harmful
38	424	semi-radicalized	0.9	harmful
38	8840	semi-radicalized	0.9	harmful
38	7898	semi-radicalized	0.91	harmful
38	725	semi-radicalized	0.94	harmful
38	4278	semi-radicalized	0.92	harmful
38	6461	semi-radicalized	0.95	harmful
38	7245	semi-radicalized	0.89	harmful
38	9028	semi-radicalized	0.02	neutral
38	2991	semi-radicalized	0.1	neutral
38	626	semi-radicalized	0.01	neutral
38	7612	semi-radicalized	0.84	harmful
38	2821	semi-radicalized	0.96	harmful
38	7498	semi-radicalized	0.78	harmful
38	830	semi-radicalized	0.96	harmful
38	8545	semi-radicalized	0.99	harmful
38	6799	semi-radicalized	0.99	harmful
38	8203	semi-radicalized	0.9	harmful
38	1414	semi-radicalized	1.0	harmful
38	1883	semi-radicalized	0.06	neutral
38	9597	semi-radicalized	0.88	harmful
38	8165	semi-radicalized	0.85	harmful
38	139	semi-radicalized	0.94	harmful
38	4532	semi-radicalized	0.89	harmful
38	6966	semi-radicalized	0.76	harmful
38	4410	semi-radicalized	0.87	harmful
38	7070	semi-radicalized	0.95	harmful
38	3358	semi-radicalized	0.87	harmful
38	4626	semi-radicalized	0.93	harmful
38	2142	semi-radicalized	0.97	harmful
38	1960	semi-radicalized	0.76	harmful
38	719	semi-radicalized	0.04	neutral
39	1959	radicalized	0.79	harmful
39	6966	radicalized	0.76	harmful
39	139	radicalized	0.94	harmful
39	9436	radicalized	0.78	harmful
39	7298	radicalized	0.81	harmful
39	2785	radicalized	0.15	neutral
39	7316	radicalized	0.83	harmful
39	4626	radicalized	0.93	harmful
39	7612	radicalized	0.84	harmful
39	6736	radicalized	0.81	harmful
39	1266	radicalized	0.92	harmful
39	8845	radicalized	0.91	harmful
39	4716	radicalized	0.91	harmful
39	3944	radicalized	0.92	harmful
39	8545	radicalized	0.99	harmful
39	442	radicalized	0.82	harmful
39	7182	radicalized	0.89	harmful
39	4254	radicalized	0.97	harmful
39	9438	radicalized	0.79	harmful
39	3209	radicalized	0.83	harmful
39	4410	radicalized	0.87	harmful
39	8687	radicalized	0.84	harmful
39	2105	radicalized	0.9	harmful
39	8449	radicalized	0.93	harmful
39	7192	radicalized	0.8	harmful
39	5833	radicalized	0.91	harmful
39	6620	radicalized	0.87	harmful
39	1960	radicalized	0.76	harmful
39	3358	radicalized	0.87	harmful
39	1395	radicalized	0.78	harmful
39	9328	radicalized	0.99	harmful
39	3115	radicalized	0.97	harmful
39	3947	radicalized	0.82	harmful
39	9740	radicalized	0.79	harmful
39	8270	radicalized	0.92	harmful
39	9597	radicalized	0.88	harmful
39	5948	radicalized	0.8	harmful
39	67	radicalized	0.84	harmful
39	4031	radicalized	0.84	harmful
39	2757	radicalized	0.96	harmful
39	4613	radicalized	0.85	harmful
39	3539	radicalized	0.92	harmful
39	5778	radicalized	0.8	harmful
39	4867	radicalized	0.94	harmful
39	1502	radicalized	0.93	harmful
39	1414	radicalized	1.0	harmful
39	4250	radicalized	0.81	harmful
39	2274	radicalized	0.8	harmful
39	3973	radicalized	0.8	harmful
39	6799	radicalized	0.99	harmful
39	1932	radicalized	0.98	harmful
39	830	radicalized	0.96	harmful
39	2562	radicalized	0.99	harmful
39	7156	radicalized	0.92	harmful
39	7258	radicalized	0.94	harmful
39	543	radicalized	0.95	harmful
39	8768	radicalized	0.9	harmful
39	5009	radicalized	0.9	harmful
39	7898	radicalized	0.91	harmful
39	6461	radicalized	0.95	harmful
39	9996	radicalized	0.88	harmful
39	5104	radicalized	0.81	harmful
39	5231	radicalized	0.91	harmful
39	8762	radicalized	0.94	harmful
39	376	radicalized	0.84	harmful
39	5908	radicalized	0.97	harmful
39	2672	radicalized	0.93	harmful
39	2081	radicalized	0.91	harmful
39	8918	radicalized	0.8	harmful
40	4723	semi-radicalized	0.95	harmful
40	4626	semi-radicalized	0.93	harmful
40	2760	semi-radicalized	0.96	harmful
40	9597	semi-radicalized	0.88	harmful
40	9413	semi-radicalized	0.86	harmful
40	3358	semi-radicalized	0.87	harmful
40	8165	semi-radicalized	0.85	harmful
40	1959	semi-radicalized	0.79	harmful
40	546	semi-radicalized	0.78	harmful
40	1414	semi-radicalized	1.0	harmful
40	8203	semi-radicalized	0.9	harmful
40	424	semi-radicalized	0.9	harmful
40	442	semi-radicalized	0.82	harmful
40	4491	semi-radicalized	0.84	harmful
40	1747	semi-radicalized	0.75	harmful
40	8003	semi-radicalized	0.78	harmful
40	6799	semi-radicalized	0.99	harmful
40	9740	semi-radicalized	0.79	harmful
40	376	semi-radicalized	0.84	harmful
40	4410	semi-radicalized	0.87	harmful
40	4737	semi-radicalized	1.0	harmful
40	2580	semi-radicalized	0.8	harmful
40	5950	semi-radicalized	0.94	harmful
40	1434	semi-radicalized	0.79	harmful
40	6165	semi-radicalized	0.85	harmful
40	8768	semi-radicalized	0.9	harmful
40	830	semi-radicalized	0.96	harmful
40	499	semi-radicalized	0.91	harmful
40	8419	semi-radicalized	0.96	harmful
40	7604	semi-radicalized	0.18	neutral
40	7156	semi-radicalized	0.92	harmful
40	6914	semi-radicalized	0.99	harmful
40	7070	semi-radicalized	0.95	harmful
40	4110	semi-radicalized	0.79	harmful
40	2476	semi-radicalized	0.95	harmful
40	2785	semi-radicalized	0.15	neutral
40	6736	semi-radicalized	0.81	harmful
40	4250	semi-radicalized	0.81	harmful
40	6461	semi-radicalized	0.95	harmful
40	5806	semi-radicalized	0.78	harmful
40	7258	semi-radicalized	0.94	harmful
40	7898	semi-radicalized	0.91	harmful
40	5791	semi-radicalized	0.89	harmful
40	3912	semi-radicalized	0.89	harmful
40	5948	semi-radicalized	0.8	harmful
40	7124	semi-radicalized	0.95	harmful
40	3947	semi-radicalized	0.82	harmful
40	4310	semi-radicalized	0.94	harmful
40	5955	semi-radicalized	0.9	harmful
40	8845	semi-radicalized	0.91	harmful
40	2990	semi-radicalized	0.94	harmful
40	9918	semi-radicalized	0.76	harmful
40	2274	semi-radicalized	0.8	harmful
40	9510	semi-radicalized	0.79	harmful
40	1087	semi-radicalized	0.79	harmful
40	7113	semi-radicalized	0.16	neutral
40	7232	semi-radicalized	0.91	harmful
40	3610	semi-radicalized	0.88	harmful
40	5204	semi-radicalized	0.99	harmful
40	3632	semi-radicalized	0.78	harmful
40	173	semi-radicalized	0.78	harmful
40	2874	semi-radicalized	0.8	harmful
40	8687	semi-radicalized	0.84	harmful
40	1496	semi-radicalized	0.77	harmful
40	2388	semi-radicalized	0.88	harmful
40	2898	semi-radicalized	0.95	harmful
40	5939	semi-radicalized	0.93	harmful
40	3209	semi-radicalized	0.83	harmful
40	2562	semi-radicalized	0.99	harmful
40	6717	semi-radicalized	0.96	harmful
40	8465	semi-radicalized	0.82	harmful
40	1565	semi-radicalized	0.85	harmful
40	63	semi-radicalized	0.75	harmful
40	330	semi-radicalized	0.99	harmful
40	7594	semi-radicalized	0.82	harmful
40	2308	semi-radicalized	0.81	harmful
40	2099	semi-radicalized	1.0	harmful
40	2965	semi-radicalized	0.16	neutral
40	8333	semi-radicalized	0.11	neutral
40	1058	semi-radicalized	0.03	neutral
40	1064	semi-radicalized	0.16	neutral
40	9402	semi-radicalized	0.06	neutral
40	5510	semi-radicalized	0.03	neutral
40	5502	semi-radicalized	0.17	neutral
40	8372	semi-radicalized	0.15	neutral
40	7757	semi-radicalized	0.02	neutral
40	2924	semi-radicalized	0.11	neutral
40	1063	semi-radicalized	0.03	neutral
40	4083	semi-radicalized	0.13	neutral
40	7490	semi-radicalized	0.04	neutral
40	9688	semi-radicalized	0.14	neutral
40	8226	semi-radicalized	0.1	neutral
40	5944	semi-radicalized	0.13	neutral
41	6194	semi-radicalized	0.01	neutral
41	6683	semi-radicalized	0.2	neutral
41	2272	semi-radicalized	0.13	neutral
41	3796	semi-radicalized	0.89	harmful
41	8419	semi-radicalized	0.96	harmful
41	1046	semi-radicalized	0.11	neutral
41	3343	semi-radicalized	0.09	neutral
41	7577	semi-radicalized	0.17	neutral
41	9917	semi-radicalized	0.17	neutral
41	4738	semi-radicalized	0.17	neutral
41	9064	semi-radicalized	0.08	neutral
41	2281	semi-radicalized	0.09	neutral
41	25	semi-radicalized	0.05	neutral
41	6608	semi-radicalized	0.1	neutral
41	6658	semi-radicalized	0.94	harmful
41	8898	semi-radicalized	0.17	neutral
41	7653	semi-radicalized	0.22	neutral
41	1997	semi-radicalized	0.19	neutral
41	6695	semi-radicalized	0.19	neutral
41	6221	semi-radicalized	0.03	neutral
41	1917	semi-radicalized	0.1	neutral
41	840	semi-radicalized	0.17	neutral
41	5950	semi-radicalized	0.94	harmful
41	2090	semi-radicalized	0.8	harmful
41	9036	semi-radicalized	0.23	neutral
41	8227	semi-radicalized	0.15	neutral
41	1434	semi-radicalized	0.79	harmful
41	4492	semi-radicalized	0.21	neutral
41	4076	semi-radicalized	0.2	neutral
41	3867	semi-radicalized	0.21	neutral
41	4098	semi-radicalized	0.92	harmful
41	8384	semi-radicalized	0.23	neutral
41	319	semi-radicalized	0.14	neutral
41	8430	semi-radicalized	0.12	neutral
41	4706	semi-radicalized	0.89	harmful
41	4737	semi-radicalized	1.0	harmful
41	659	semi-radicalized	0.9	harmful
41	397	semi-radicalized	0.22	neutral
41	7467	semi-radicalized	0.05	neutral
41	6318	semi-radicalized	0.9	harmful
41	1910	semi-radicalized	0.19	neutral
41	8575	semi-radicalized	0.21	neutral
41	2034	semi-radicalized	0.14	neutral
41	8003	semi-radicalized	0.78	harmful
41	32	semi-radicalized	0.17	neutral
41	443	semi-radicalized	0.1	neutral
41	6	semi-radicalized	0.21	neutral
41	7388	semi-radicalized	0.13	neutral
41	4723	semi-radicalized	0.95	harmful
41	2280	semi-radicalized	0.07	neutral
41	4349	semi-radicalized	0.87	harmful
41	1514	semi-radicalized	0.02	neutral
41	8851	semi-radicalized	0.18	neutral
41	6503	semi-radicalized	0.89	harmful
41	3716	semi-radicalized	0.2	neutral
41	1747	semi-radicalized	0.75	harmful
41	5069	semi-radicalized	0.25	neutral
41	8757	semi-radicalized	0.06	neutral
41	8903	semi-radicalized	0.17	neutral
41	5588	semi-radicalized	0.14	neutral
41	2132	semi-radicalized	0.82	harmful
41	2098	semi-radicalized	0.23	neutral
41	5775	semi-radicalized	0.13	neutral
41	9907	semi-radicalized	0.82	harmful
41	9522	semi-radicalized	0.25	neutral
41	3837	semi-radicalized	0.23	neutral
41	1415	semi-radicalized	0.04	neutral
41	9225	semi-radicalized	0.18	neutral
41	8357	semi-radicalized	0.2	neutral
41	2760	semi-radicalized	0.96	harmful
41	153	semi-radicalized	0.11	neutral
41	4491	semi-radicalized	0.84	harmful
41	4413	semi-radicalized	0.06	neutral
41	4034	semi-radicalized	0.04	neutral
41	7876	semi-radicalized	0.21	neutral
41	4814	semi-radicalized	0.04	neutral
41	8576	semi-radicalized	0.13	neutral
41	9413	semi-radicalized	0.86	harmful
41	1263	semi-radicalized	0.01	neutral
41	6688	semi-radicalized	0.04	neutral
42	1977	radicalized	0.14	neutral
42	2649	radicalized	0.94	harmful
42	4499	radicalized	0.82	harmful
42	8186	radicalized	0.06	neutral
42	9667	radicalized	0.97	harmful
42	5224	radicalized	0.78	harmful
42	5012	radicalized	0.87	harmful
42	4039	radicalized	0.94	harmful
42	1157	radicalized	0.81	harmful
42	7873	radicalized	0.85	harmful
42	9702	radicalized	0.81	harmful
42	8569	radicalized	0.86	harmful
42	7935	radicalized	0.93	harmful
42	3726	radicalized	0.97	harmful
42	1095	radicalized	0.85	harmful
42	9033	radicalized	0.84	harmful
42	4030	radicalized	0.92	harmful
42	9845	radicalized	0.9	harmful
42	4069	radicalized	0.92	harmful
42	6553	radicalized	0.83	harmful
42	5421	radicalized	0.91	harmful
42	4367	radicalized	0.15	neutral
42	8724	radicalized	0.82	harmful
42	8057	radicalized	0.86	harmful
42	8257	radicalized	0.1	neutral
42	2863	radicalized	0.78	harmful
42	9578	radicalized	0.83	harmful
42	9049	radicalized	0.86	harmful
42	3193	radicalized	0.97	harmful
42	9201	radicalized	0.77	harmful
42	9175	radicalized	0.87	harmful
42	6257	radicalized	0.81	harmful
42	7572	radicalized	0.9	harmful
42	1693	radicalized	0.77	harmful
42	1569	radicalized	0.98	harmful
42	3207	radicalized	0.76	harmful
42	2891	radicalized	0.87	harmful
42	9836	radicalized	0.85	harmful
42	4859	radicalized	0.81	harmful
42	1824	radicalized	0.82	harmful
42	9092	radicalized	0.82	harmful
42	5916	radicalized	0.97	harmful
42	8708	radicalized	0.81	harmful
42	7677	radicalized	0.88	harmful
42	2345	radicalized	0.83	harmful
42	552	radicalized	0.95	harmful
42	6897	radicalized	0.77	harmful
42	6088	radicalized	0.89	harmful
42	4624	radicalized	0.77	harmful
42	4378	radicalized	0.96	harmful
42	5346	radicalized	0.77	harmful
42	4595	radicalized	0.98	harmful
42	8082	radicalized	0.98	harmful
42	8153	radicalized	0.81	harmful
42	2916	radicalized	0.9	harmful
42	5355	radicalized	0.79	harmful
42	508	radicalized	0.99	harmful
42	4024	radicalized	0.77	harmful
42	2273	radicalized	0.83	harmful
42	5193	radicalized	0.04	neutral
42	3552	radicalized	0.77	harmful
42	3186	radicalized	0.94	harmful
42	3518	radicalized	0.99	harmful
42	2621	radicalized	0.76	harmful
42	2250	radicalized	0.99	harmful
42	1955	radicalized	0.99	harmful
42	9424	radicalized	0.85	harmful
42	6242	radicalized	0.91	harmful
42	199	radicalized	0.88	harmful
42	3013	radicalized	0.97	harmful
42	4232	radicalized	0.93	harmful
42	2071	radicalized	0.85	harmful
42	7562	radicalized	0.95	harmful
42	7894	radicalized	0.17	neutral
42	4425	radicalized	0.9	harmful
42	5602	radicalized	0.85	harmful
42	3237	radicalized	0.78	harmful
42	7638	radicalized	0.86	harmful
42	7623	radicalized	0.9	harmful
42	9556	radicalized	0.97	harmful
43	5285	semi-radicalized	0.11	neutral
43	8605	semi-radicalized	0.2	neutral
43	3380	semi-radicalized	0.0	neutral
43	5255	semi-radicalized	0.23	neutral
43	3555	semi-radicalized	0.06	neutral
43	3919	semi-radicalized	0.11	neutral
43	2258	semi-radicalized	0.07	neutral
43	6168	semi-radicalized	0.17	neutral
43	1060	semi-radicalized	0.22	neutral
43	5749	semi-radicalized	0.01	neutral
43	3316	semi-radicalized	0.07	neutral
43	4166	semi-radicalized	0.97	harmful
43	1160	semi-radicalized	0.12	neutral
43	7939	semi-radicalized	0.2	neutral
43	9006	semi-radicalized	0.1	neutral
43	2654	semi-radicalized	0.15	neutral
43	8051	semi-radicalized	0.85	harmful
43	4079	semi-radicalized	0.05	neutral
43	2577	semi-radicalized	0.18	neutral
43	9792	semi-radicalized	0.01	neutral
43	4029	semi-radicalized	0.08	neutral
43	5710	semi-radicalized	0.05	neutral
43	1271	semi-radicalized	0.15	neutral
43	2693	semi-radicalized	0.06	neutral
43	6386	semi-radicalized	0.08	neutral
43	7753	semi-radicalized	0.08	neutral
43	3056	semi-radicalized	0.2	neutral
43	9739	semi-radicalized	0.15	neutral
43	1050	semi-radicalized	0.17	neutral
43	897	semi-radicalized	0.09	neutral
43	2766	semi-radicalized	0.23	neutral
43	5709	semi-radicalized	0.01	neutral
43	9148	semi-radicalized	0.1	neutral
43	9219	semi-radicalized	0.22	neutral
43	7172	semi-radicalized	0.1	neutral
43	3408	semi-radicalized	0.17	neutral
43	4945	semi-radicalized	0.03	neutral
43	9266	semi-radicalized	0.12	neutral
43	2239	semi-radicalized	0.12	neutral
43	3389	semi-radicalized	0.14	neutral
